ProductCode,VariantLabel,OptionID,ThumbFile,SmallFile,SaranoniImageURL,SaranoniPrice
SAR-SATIN-BACK-TOD,Navy Twinkle Star,1163,SAR-SATIN-BACK-TOD-1163-T.jpg,SAR-SATIN-BACK-TOD-1163-S.jpg,https://cdn.shopify.com/s/files/1/2047/7533/products/satin-back-toddler-blankets-737996.jpg?v=1762458137,76.50
SAR-SATIN-BACK-TOD,Dainty Floral,1164,SAR-SATIN-BACK-TOD-1164-T.jpg,SAR-SATIN-BACK-TOD-1164-S.jpg,https://cdn.shopify.com/s/files/1/2047/7533/files/Satin_a2ff261b-2018-4b08-abfb-5cc555100849.png?v=1743449188,76.50
SAR-SATIN-BACK-TOD,Sun and Sea,1165,SAR-SATIN-BACK-TOD-1165-T.jpg,SAR-SATIN-BACK-TOD-1165-S.jpg,https://cdn.shopify.com/s/files/1/2047/7533/products/satin-back-toddler-blankets-456513.jpg?v=1743449086,76.50
SAR-SATIN-BACK-TOD,Tulip,1166,SAR-SATIN-BACK-TOD-1166-T.jpg,SAR-SATIN-BACK-TOD-1166-S.jpg,https://cdn.shopify.com/s/files/1/2047/7533/products/satin-back-toddler-blankets-301156.jpg?v=1743449086,76.50
SAR-SATIN-BACK-TOD,Daisy,1167,SAR-SATIN-BACK-TOD-1167-T.jpg,SAR-SATIN-BACK-TOD-1167-S.jpg,https://cdn.shopify.com/s/files/1/2047/7533/products/satin-back-toddler-blankets-618018.jpg?v=1743449086,76.50
SAR-SATIN-BACK-TOD,Cedar,1168,SAR-SATIN-BACK-TOD-1168-T.jpg,SAR-SATIN-BACK-TOD-1168-S.jpg,https://cdn.shopify.com/s/files/1/2047/7533/products/satin-back-toddler-blankets-680158.jpg?v=1743449086,76.50
SAR-SATIN-BACK-TOD,Camo,1169,SAR-SATIN-BACK-TOD-1169-T.jpg,SAR-SATIN-BACK-TOD-1169-S.jpg,https://cdn.shopify.com/s/files/1/2047/7533/products/satin-back-toddler-blankets-262107.jpg?v=1743449086,76.50
SAR-SATIN-BACK-TOD,Flora,1170,SAR-SATIN-BACK-TOD-1170-T.jpg,SAR-SATIN-BACK-TOD-1170-S.jpg,https://cdn.shopify.com/s/files/1/2047/7533/files/satin-back-toddler-blankets-748993.jpg?v=1743449086,76.50
SAR-SATIN-BACK-TOD,Sea Glass,1171,SAR-SATIN-BACK-TOD-1171-T.jpg,SAR-SATIN-BACK-TOD-1171-S.jpg,https://cdn.shopify.com/s/files/1/2047/7533/files/satin-back-toddler-blankets-174633.jpg?v=1743449086,76.50
