id,optioncatid,optionsdesc,pricediff,applytoproductcodes
1079,23,Olive Checkered,0,SAR-MNKY-STR-XL-LG
1078,23,Neutral Checkered,0,SAR-MNKY-STR-XL-LG
1047,23,Buttermilk,0,SAR-MNKY-STR-XL-LG
1081,23,Stripe,0,SAR-MNKY-STR-XL-LG
1082,23,Florals,0,SAR-MNKY-STR-XL-LG
1083,23,Posy,0,SAR-MNKY-STR-XL-LG
1084,23,Plaid,0,SAR-MNKY-STR-XL-LG
1085,23,Brown Rice,0,SAR-MNKY-STR-XL-LG
1048,23,Charcoal,0,SAR-MNKY-STR-XL-LG
