ProductCode,VariantLabel,OptionID,ThumbFile,SmallFile,SaranoniImageURL,SaranoniPrice
SAR-HP-HP-ICONS-MNKY-LUSH,Mini,1202,SAR-HP-HP-ICONS-MNKY-LUSH-1202-T.jpg,SAR-HP-HP-ICONS-MNKY-LUSH-1202-S.jpg,https://cdn.shopify.com/s/files/1/2047/7533/files/119-6565-1_4.png?v=1757370297,32.00
SAR-HP-HP-ICONS-MNKY-LUSH,Receiving,1203,SAR-HP-HP-ICONS-MNKY-LUSH-1203-T.jpg,SAR-HP-HP-ICONS-MNKY-LUSH-1203-S.jpg,https://cdn.shopify.com/s/files/1/2047/7533/files/119-6565-2_3.png?v=1751043238,65.00
SAR-HP-HP-ICONS-MNKY-LUSH,Toddler,1204,SAR-HP-HP-ICONS-MNKY-LUSH-1204-T.jpg,SAR-HP-HP-ICONS-MNKY-LUSH-1204-S.jpg,https://cdn.shopify.com/s/files/1/2047/7533/files/119-6565-3_4.png?v=1751043198,95.00
SAR-HP-HP-ICONS-MNKY-LUSH,XL,1205,SAR-HP-HP-ICONS-MNKY-LUSH-1205-T.jpg,SAR-HP-HP-ICONS-MNKY-LUSH-1205-S.jpg,https://cdn.shopify.com/s/files/1/2047/7533/files/119-6565-4_2.png?v=1751043198,179.00
